matchid,me,you,won,yourDead,myDead
battle-randombattle-1202,mallis,stabbymarten,false,5,6
battle-randombattle-1203,stabbymarten,mallis,false,5,6
battle-randombattle-1203,mallis,stabbymarten,true,6,5
battle-randombattle-1205,stabbymarten,mallis,true,6,0
battle-randombattle-1205,mallis,stabbymarten,false,0,6
battle-randombattle-1206,stabbymarten,mallis,false,5,6
battle-randombattle-1206,mallis,stabbymarten,true,6,5
battle-randombattle-1207,stabbymarten,mallis,true,6,3
battle-randombattle-1207,mallis,stabbymarten,false,3,6
battle-randombattle-1208,mallis,stabbymarten,true,6,4
battle-randombattle-1208,stabbymarten,mallis,false,4,6
battle-randombattle-1209,stabbymarten,mallis,true,6,5
battle-randombattle-1209,mallis,stabbymarten,false,5,6
battle-randombattle-1210,stabbymarten,mallis,true,6,5
battle-randombattle-1210,mallis,stabbymarten,false,5,6
battle-randombattle-1211,stabbymarten,mallis,true,6,4
battle-randombattle-1211,mallis,stabbymarten,false,4,6
battle-randombattle-1213,stabbymarten,mallis,false,5,6
battle-randombattle-1213,mallis,stabbymarten,true,6,5
battle-randombattle-1214,stabbymarten,mallis,false,4,6
battle-randombattle-1214,mallis,stabbymarten,true,6,4
battle-randombattle-1215,stabbymarten,mallis,false,5,6
battle-randombattle-1215,mallis,stabbymarten,true,6,5
battle-randombattle-1216,stabbymarten,mallis,true,6,5
battle-randombattle-1216,mallis,stabbymarten,false,5,6
battle-randombattle-1217,stabbymarten,mallis,true,6,4
battle-randombattle-1217,mallis,stabbymarten,false,4,6
battle-randombattle-1218,stabbymarten,mallis,true,6,3
battle-randombattle-1218,mallis,stabbymarten,false,3,6
battle-randombattle-1219,stabbymarten,mallis,true,6,3
battle-randombattle-1219,mallis,stabbymarten,false,3,6
battle-randombattle-1220,stabbymarten,mallis,true,6,4
battle-randombattle-1220,mallis,stabbymarten,false,4,6
battle-randombattle-1221,stabbymarten,mallis,true,6,3
battle-randombattle-1221,mallis,stabbymarten,false,3,6
battle-randombattle-1222,stabbymarten,mallis,false,5,6
battle-randombattle-1222,mallis,stabbymarten,true,6,5
battle-randombattle-1233,stabbymarten,mallis,true,6,3
battle-randombattle-1233,mallis,stabbymarten,false,3,6
battle-randombattle-1234,stabbymarten,mallis,true,6,4
battle-randombattle-1234,mallis,stabbymarten,false,4,6
battle-randombattle-1235,stabbymarten,mallis,true,6,4
battle-randombattle-1235,mallis,stabbymarten,false,4,6
battle-randombattle-1236,stabbymarten,mallis,true,6,5
battle-randombattle-1236,mallis,stabbymarten,false,5,6
battle-randombattle-1237,stabbymarten,mallis,false,4,6
battle-randombattle-1237,mallis,stabbymarten,true,6,4
battle-randombattle-1238,stabbymarten,mallis,true,6,5
battle-randombattle-1238,mallis,stabbymarten,false,5,6
battle-randombattle-1239,stabbymarten,mallis,true,6,2
battle-randombattle-1239,mallis,stabbymarten,false,2,6
battle-randombattle-1240,stabbymarten,mallis,false,5,6
battle-randombattle-1240,mallis,stabbymarten,true,6,5
battle-randombattle-1241,stabbymarten,mallis,true,6,3
battle-randombattle-1241,mallis,stabbymarten,false,3,6
battle-randombattle-1242,stabbymarten,mallis,false,5,6
battle-randombattle-1242,mallis,stabbymarten,true,6,5
battle-randombattle-1243,stabbymarten,mallis,true,6,5
battle-randombattle-1243,mallis,stabbymarten,false,5,6
battle-randombattle-1244,stabbymarten,mallis,true,6,5
battle-randombattle-1244,mallis,stabbymarten,false,5,6
battle-randombattle-1245,stabbymarten,mallis,true,6,5
battle-randombattle-1245,mallis,stabbymarten,false,5,6
battle-randombattle-1246,stabbymarten,mallis,false,5,6
battle-randombattle-1246,mallis,stabbymarten,true,6,5
battle-randombattle-1247,stabbymarten,mallis,true,6,4
battle-randombattle-1247,mallis,stabbymarten,false,4,6
